Plot_id,region,PHY,carbon_ton_ha,geog_phys_,zone,X,Y,lon,lat,dem,DISTRICT,STATE_CODE,trees/ha_second,trees/ha_first,BA_sqm_ha_second,BA_sqm_ha_first,bio_mass_ad_second,bio_mass_ad_first,crown_cover_second,crown_cover_first,date_first,date_second,duration
32-63-6,4,1,134.3036897,1,44,532214.1647,3147927.158,81.32903682,28.45749457,193,BARDIYA,5,1521.92,668.450761,24.19651428,17.28641875,314.3277844,234.4214997,90,53,2011,2016,1894
32-66-1,4,1,135.8961874,1,44,531624.1192,3159623.652,81.32333195,28.56308718,219,BARDIYA,5,209.15,#N/A,22.7217008,#N/A,318.0549066,#N/A,90,#N/A,#N/A,2018,#N/A
32-66-3,4,1,171.0528672,1,44,531624.1192,3159923.652,81.32334023,28.5657951,225,BARDIYA,5,151.45,#N/A,25.94478883,#N/A,400.3364977,#N/A,90,#N/A,#N/A,2018,#N/A
32-66-4,4,1,177.7358296,1,44,531924.1192,3159623.652,81.32639918,28.56307984,218,BARDIYA,5,245.41,#N/A,28.05788132,#N/A,415.9774736,#N/A,90,#N/A,#N/A,2018,#N/A
32-66-6,4,1,180.3942535,1,44,531924.1192,3159923.652,81.32640753,28.56578776,224,BARDIYA,5,382.46,#N/A,28.85444904,#N/A,422.1993168,#N/A,90,#N/A,#N/A,2019,#N/A
33-61-1,4,1,83.51030021,1,44,536106.3597,3139726.177,81.3685348,28.38336602,187,BARDIYA,5,227.05,177.2809227,14.20655119,12.97220226,195.4496388,168.0348239,60,68,2011,2016,1926
33-61-4,4,1,114.8987791,1,44,536406.3597,3139726.177,81.37159682,28.3833577,189,BARDIYA,5,1116.1,1066.338119,23.97444964,20.63547031,268.9120362,226.1261297,60,68,2011,2016,1926
33-61-6,4,1,161.5547156,1,44,536406.3597,3140026.177,81.37160626,28.38606568,182,BARDIYA,5,316.57,308.5837508,25.66242988,21.79704653,378.1067812,298.7963649,60,63,2011,2016,1925
34-56-1,4,1,56.48133828,1,44,540588.6003,3119828.702,81.41358888,28.2036266,136,BARDIYA,5,22.11,#N/A,10.38727901,#N/A,132.1903662,#N/A,44,#N/A,#N/A,2018,#N/A
34-56-3,4,1,92.50667383,1,44,540588.6003,3120128.702,81.41359931,28.20633464,139,BARDIYA,5,3101.96,#N/A,25.10852483,#N/A,216.5049813,#N/A,44,#N/A,#N/A,2018,#N/A
34-56-4,4,1,67.85091711,1,44,540888.6003,3119828.702,81.41664575,28.20361733,144,BARDIYA,5,416.52,#N/A,15.54059132,#N/A,158.8000188,#N/A,44,#N/A,#N/A,2018,#N/A
34-56-6,4,1,90.86370893,1,44,540888.6003,3120128.702,81.41665625,28.20632536,145,BARDIYA,5,2751.36,#N/A,22.77965483,#N/A,212.6597443,#N/A,44,#N/A,#N/A,2018,#N/A
34-64-1,4,2,86.11770905,2,44,539815.1457,3151819.353,81.40680668,28.49241735,360,BARDIYA,5,447.02,660.0509168,20.24308084,18.57515868,201.552085,163.8267948,79,48,2013,2018,1853
34-64-2,4,2,87.0226678,2,44,539815.1457,3151969.353,81.40681187,28.49377131,350,BARDIYA,5,354.83,340.6357879,18.41702426,15.71070816,203.6700736,174.4446622,86,77,2013,0-0-0,#VALUE!
34-64-3,4,2,68.89659033,2,44,539815.1457,3152119.353,81.40681707,28.49512527,344,BARDIYA,5,362.79,384.8454943,15.57482005,16.98554236,161.2473391,170.5960871,74,75,2013,0-0-0,#VALUE!
34-64-4,4,2,80.75912421,2,44,540115.1457,3151819.353,81.40987183,28.49240814,362,BARDIYA,5,332.29,865.1839545,18.23654296,19.63764063,189.0107162,182.99674,48,59,2013,2018,1854
34-64-5,4,2,92.73012559,2,44,540115.1457,3151969.353,81.40987706,28.4937621,365,BARDIYA,5,794.08,1050.643673,21.61066033,26.25331354,217.0279535,238.6332205,77,79,2013,0-0-0,#VALUE!
34-64-6,4,2,77.20328213,2,44,540115.1457,3152119.353,81.40988229,28.49511606,375,BARDIYA,5,489.47,531.1796226,20.43904495,18.79063177,180.6885326,146.2487213,73,53,2013,0-0-0,#VALUE!
35-56-4,4,1,47.32348805,1,44,544887.4317,3119925.384,81.45739565,28.20435993,147,BARDIYA,5,533.64,469.7281307,10.33489155,9.233385937,110.7570997,92.56532051,44,62,2013,2016,1162
35-56-6,4,1,96.8862913,1,44,544887.4317,3120225.384,81.45740719,28.20706795,150,BARDIYA,5,252.48,235.4166867,18.38756765,16.86891406,226.7551498,194.1594414,44,75,2011,2016,1999
36-58-1,4,1,102.0995675,1,44,548392.8994,3128019.728,81.49345088,28.27730065,161,BARDIYA,5,1366.76,#N/A,21.43861989,#N/A,238.9564346,#N/A,90,#N/A,#N/A,2018,#N/A
36-58-3,4,1,108.6528955,1,44,548392.8994,3128319.728,81.49346336,28.28000863,167,BARDIYA,5,2185.32,#N/A,27.11741694,#N/A,254.2940106,#N/A,90,#N/A,#N/A,2018,#N/A
36-58-4,4,1,14.52057491,1,44,548692.8994,3128019.728,81.49650981,28.27728957,154,BARDIYA,5,1002.68,#N/A,5.991468105,#N/A,33.98432425,#N/A,90,#N/A,#N/A,2019,#N/A
36-58-6,4,1,172.1099372,1,44,548692.8994,3128319.728,81.49652237,28.27999754,160,BARDIYA,5,302.63,#N/A,26.17319158,#N/A,402.8104913,#N/A,90,#N/A,#N/A,2018,#N/A
36-65-1,4,2,75.51808441,2,44,547716.1267,3156011.548,81.48770588,28.5299918,1091,BARDIYA,5,1540.12,1567.676189,27.05024216,24.76814913,176.7444529,148.9149514,79,86,2013,2018,1845
36-65-2,4,2,117.527012,2,44,547716.1267,3156161.548,81.48771211,28.53134574,1154,BARDIYA,5,994.56,893.2571181,31.46983587,28.61478125,275.0632197,215.870838,40,90,2013,2018,1846
36-65-3,4,2,109.3437159,2,44,547716.1267,3156311.548,81.48771835,28.53269968,1207,BARDIYA,5,401.49,749.5755723,25.98700913,25.03169549,255.9108245,204.5951503,69,96,2013,2018,1842
36-65-4,4,2,79.22400862,2,44,548016.1267,3156011.548,81.49077208,28.52998076,1082,BARDIYA,5,590.05,760.6279989,19.86281362,20.30431962,185.4178925,167.5492912,90,76,2013,0-0-0,#VALUE!
36-65-5,4,2,131.7709342,2,44,548016.1267,3156161.548,81.49077836,28.5313347,1151,BARDIYA,5,881.64,1043.128023,32.7305726,32.34761788,308.4000588,249.8099537,93,67,2013,0-0-0,#VALUE!
36-65-6,4,2,112.831371,2,44,548016.1267,3156311.548,81.49078463,28.53268864,1205,BARDIYA,5,410.79,426.6236669,27.51909597,27.97746042,264.0734215,216.6330837,44,55,2013,2018,1840
37-52-1,4,1,17.00866693,1,44,552971.8218,3104123.422,81.53905721,28.06141989,135,BANKE,5,145.47,157.8286519,5.578346377,6.308545312,39.80751834,38.19613671,46,46,2011,2016,1999
37-52-6,4,1,22.80239825,1,44,553271.8218,3104423.422,81.54212358,28.06411591,131,BANKE,5,109.88,328.4781187,6.294574944,7.374823437,53.36731506,51.23322569,46,35,2011,2016,1834
37-59-1,4,1,113.8401157,1,44,552295.049,3132115.242,81.5334231,28.31411935,196,BARDIYA,5,860.15,#N/A,22.21820916,#N/A,266.4343134,#N/A,46,#N/A,#N/A,2018,#N/A
37-59-3,4,1,137.5542194,1,44,552295.049,3132415.242,81.53343662,28.3168273,205,BARDIYA,5,648.83,#N/A,25.88387673,#N/A,321.9354072,#N/A,46,#N/A,#N/A,2018,#N/A
37-59-4,4,1,78.83576987,1,44,552595.049,3132115.242,81.53648307,28.31410736,201,BARDIYA,5,233.91,#N/A,16.25976829,#N/A,184.5092486,#N/A,46,#N/A,#N/A,2018,#N/A
37-59-6,4,1,130.3189048,1,44,552595.049,3132415.242,81.53649666,28.31681531,195,BARDIYA,5,1103.31,#N/A,26.99090948,#N/A,305.0016921,#N/A,46,#N/A,#N/A,2018,#N/A
37-63-1,4,2,162.1316687,2,44,551908.3217,3148110.567,81.5301963,28.45851492,343,BARDIYA,5,1922.95,1640.401157,37.43433644,36.78614896,379.457097,392.8172945,88,77,2013,0-0-0,#VALUE!
37-63-2,4,2,206.1978561,2,44,551908.3217,3148260.567,81.53020305,28.45986887,337,BARDIYA,5,929.12,338.4253026,41.27582307,36.41523142,482.590727,524.7861804,90,94,2013,0-0-0,#VALUE!
37-63-3,4,2,44.11191949,2,44,551908.3217,3148410.567,81.53020981,28.46122281,335,BARDIYA,5,893.3,1000.686705,16.34012401,15.44819375,103.2406626,104.402178,35,24,2013,0-0-0,#VALUE!
37-63-4,4,2,144.807652,2,44,552208.3217,3148110.567,81.53326041,28.45850295,361,BARDIYA,5,1619.01,1830.281846,35.1963407,34.23091771,338.9115259,343.5140625,90,84,2013,0-0-0,#VALUE!
37-63-5,4,2,85.20303152,2,44,552208.3217,3148260.567,81.53326721,28.45985689,406,BARDIYA,5,626.96,698.0712643,20.06433544,18.11038993,199.4113504,180.223883,84,62,2013,0-0-0,#VALUE!
37-63-6,4,2,217.6053582,2,44,552208.3217,3148410.567,81.53327401,28.46121084,395,BARDIYA,5,550.07,549.9687478,43.22598281,40.10379913,509.2891362,503.832045,93,98,2013,0-0-0,#VALUE!
38-61-1,4,2,111.0169561,2,44,556100.5168,3140209.586,81.57263017,28.3870248,371,BARDIYA,5,390.6756,289.7946255,25.44033886,15.37971059,259.8269185,138.234645,47,66,2013,2018,1844
38-61-2,4,2,39.90564215,2,44,556100.5168,3140359.586,81.57263745,28.38837875,432,BARDIYA,5,894.4429,870.0470222,13.45567848,12.23885313,93.39618376,71.68256323,47,61,2013,2018,1844
38-61-3,4,2,31.12544327,2,44,556100.5168,3140509.586,81.57264472,28.3897327,489,BARDIYA,5,598.18,633.7461415,9.80330542,7.99867934,72.84678212,44.95871697,53,35,2013,2018,1845
38-61-5,4,2,74.8906926,2,44,556400.5168,3140359.586,81.57569952,28.38836585,362,BARDIYA,5,327.2,512.6115459,16.43643732,22.13190937,175.2760891,227.2893783,51,70,2013,2018,1845
39-58-1,4,1,54.96219856,1,44,560389.3936,3128309.774,81.61578612,28.27942214,177,BARDIYA,5,1021.06,1369.174608,15.67424726,13.12182413,128.6349328,89.46710214,29,75,2011,2016,1998
39-58-3,4,1,12.31068118,1,44,560389.3936,3128609.774,81.6158017,28.28213006,165,BARDIYA,5,23.88,23.87324146,3.511400049,3.1089875,28.81223256,26.79379229,29,42,2011,2016,1998
39-58-4,4,1,17.044859,1,44,560689.3936,3128309.774,81.61884505,28.27940831,170,BARDIYA,5,887.97,447.6232774,7.085916108,5.139960937,39.8922232,29.78755384,29,31,2011,2016,1998
39-58-6,4,1,42.6236023,1,44,560689.3936,3128609.774,81.61886071,28.28211623,180,BARDIYA,5,1870.29,1592.212577,13.23065494,10.2051375,99.75736707,70.79934678,29,70,2011,2016,1998
40-60-1,4,2,92.16954873,2,44,564194.8614,3136404.119,81.65503575,28.35230361,620,BARDIYA,5,61.91,147.2183224,17.50623431,17.20928125,215.7159651,207.0801245,55,72,2013,0-0-0,#VALUE!
40-60-2,4,2,166.7279178,2,44,564194.8614,3136554.119,81.65504406,28.35365755,564,BARDIYA,5,704.53,760.4069503,36.93367635,30.89158056,390.2142758,331.7153564,80,98,2013,0-0-0,#VALUE!
40-60-3,4,2,63.95554629,2,44,564194.8614,3136704.119,81.65505237,28.35501148,488,BARDIYA,5,128.24,389.266465,14.41840783,17.70160434,149.6831935,187.9197228,69,98,2013,0-0-0,#VALUE!
40-60-6,4,2,96.15134174,2,44,564494.8614,3136704.119,81.65811345,28.35499675,498,BARDIYA,5,549.35,549.3056022,20.85790673,19.16538559,225.0350551,203.0798387,62,85,2013,0-0-0,#VALUE!
41-53-1,4,1,27.39427835,1,44,568870.4656,3108508.981,81.7010949,28.1002757,147,BANKE,5,327.41,#N/A,9.237166215,#N/A,64.11426849,#N/A,40,#N/A,#N/A,2018,#N/A
41-53-3,4,1,82.01269048,1,44,568870.4656,3108808.981,81.70111251,28.10298365,148,BANKE,5,289.7347368,#N/A,17.02719001,#N/A,191.9445947,#N/A,40,#N/A,#N/A,2019,#N/A
41-53-4,4,1,22.20043006,1,44,569170.4656,3108508.981,81.70414869,28.10026006,148,BANKE,5,1671.35,#N/A,9.124666284,#N/A,51.95845332,#N/A,40,#N/A,#N/A,2018,#N/A
41-53-6,4,1,126.6189187,1,44,569170.4656,3108808.981,81.70416637,28.102968,154,BANKE,5,718.5,#N/A,26.17487862,#N/A,296.3421502,#N/A,40,#N/A,#N/A,2018,#N/A
41-58-1,4,1,86.59086355,1,44,568387.0565,3128503.138,81.6973444,28.28077555,218,BANKE,5,1598.9,1108.779437,20.33568913,16.09068472,202.6594679,150.0877361,40,79,2011,2016,1785
41-58-3,4,1,89.78525485,1,44,568387.0565,3128803.138,81.69736204,28.28348343,219,BANKE,5,1100.44,1135.968406,23.75207647,20.70095747,210.1357028,162.4057516,40,46,2011,2016,1876
41-58-4,4,1,135.1697008,1,44,568687.0565,3128503.138,81.70040332,28.2807599,230,BANKE,5,882.26,894.5834093,25.06075265,19.66781267,316.354619,245.6747061,40,75,2011,2016,1877
41-58-6,4,1,106.5647012,2,44,568687.0565,3128803.138,81.70042104,28.28346778,234,BANKE,5,1256.95,1114.968796,24.40161373,20.05852101,249.4067476,185.6009353,40,79,2011,2016,1876
41-61-2,4,2,20.73433578,2,44,568097.011,3140649.632,81.69510017,28.39042717,986,BARDIYA,5,271.46,277.6369563,5.608221579,5.440389583,48.52716885,37.40162094,51,65,2013,0-0-0,#VALUE!
41-61-3,4,2,20.65535572,2,44,568097.011,3140799.632,81.695109,28.39178109,998,BARDIYA,5,469.75,533.6111564,7.536231065,7.545721701,48.34232189,38.54118484,47,60,2014,0-0-0,#VALUE!
41-61-4,4,2,102.5061723,2,44,568397.011,3140499.632,81.69815336,28.3890576,794,BARDIYA,5,187.71,181.4808448,20.99315657,20.72915156,239.9080628,232.0037015,69,90,2013,0-0-0,#VALUE!
41-61-5,4,2,36.47517749,2,44,568397.011,3140649.632,81.69816223,28.39041151,816,BARDIYA,5,23.88,88.41941283,6.158305428,10.27280972,85.36743668,136.189466,48,40,2013,0-0-0,#VALUE!
41-61-6,4,2,56.40888114,2,44,568397.011,3140799.632,81.6981711,28.39176543,866,BARDIYA,5,68.1,537.8110785,12.12477436,14.64459167,132.0207856,120.8179591,31,75,2013,0-0-0,#VALUE!
42-55-1,4,1,78.61361858,1,44,572675.9333,3116603.325,81.74033372,28.17313473,179,BANKE,5,1421.2,#N/A,20.21899883,#N/A,183.9893201,#N/A,11,#N/A,#N/A,2018,#N/A
42-55-3,4,1,37.79867246,1,44,572675.9333,3116903.325,81.74035237,28.17584262,173,BANKE,5,948.09,#N/A,9.008662775,#N/A,88.4649781,#N/A,11,#N/A,#N/A,2018,#N/A
42-55-4,4,1,46.17029111,1,44,572975.9333,3116603.325,81.74338954,28.17311817,180,BANKE,5,903.46,#N/A,13.36223042,#N/A,108.0581281,#N/A,11,#N/A,#N/A,2018,#N/A
42-55-6,4,1,73.20671833,1,44,572975.9333,3116903.325,81.74340827,28.17582606,181,BANKE,5,849.32,#N/A,16.6437948,#N/A,171.3348727,#N/A,11,#N/A,#N/A,2018,#N/A
43-50-1,4,1,43.56173627,1,44,577158.1739,3096705.85,81.78468316,27.99327897,145,BANKE,5,796.49,631.9777532,16.05577171,11.42722031,101.9529998,57.98593422,79,44,2011,2016,1917
43-50-3,4,1,84.57154298,1,44,577158.1739,3097005.85,81.78470277,27.99598691,140,BANKE,5,238.12,805.7218994,17.02172696,16.51769844,197.9333985,114.0228673,79,66,2011,2016,1963
43-50-4,4,1,33.21675484,2,44,577458.1739,3096705.85,81.78773387,27.99326153,145,BANKE,5,1275.89,281.1737328,12.69560412,9.365240972,77.74134113,57.07170161,79,42,2011,2016,1963
43-50-6,4,1,115.5128407,2,44,577458.1739,3097005.85,81.78775356,27.99596946,145,BANKE,5,339.37,287.8051888,24.53182463,19.12476962,270.3492018,173.2706122,79,62,2011,2016,1963
43-54-1,4,1,44.70607913,1,44,576771.4466,3112701.176,81.78179479,28.13768106,162,BANKE,5,883.12,#N/A,13.51105009,#N/A,104.631249,#N/A,79,#N/A,#N/A,2019,#N/A
43-54-3,4,1,58.18057401,1,44,576771.4466,3113001.176,81.78181445,28.14038895,157,BANKE,5,1997.64,#N/A,18.69360352,#N/A,136.1673009,#N/A,79,#N/A,#N/A,2018,#N/A
43-54-4,4,1,95.12075976,1,44,577071.4466,3112701.176,81.78484958,28.1376636,163,BANKE,5,738.82,#N/A,24.60522554,#N/A,222.6230548,#N/A,79,#N/A,#N/A,2018,#N/A
43-54-6,4,1,65.52166891,1,44,577071.4466,3113001.176,81.78486931,28.14037148,166,BANKE,5,1092.91,#N/A,17.20013984,#N/A,153.3485868,#N/A,79,#N/A,#N/A,2018,#N/A
44-48-1,4,1,116.7720897,1,44,581350.3689,3088804.869,81.82676985,27.92171162,153,BANKE,5,39.8,39.78873577,19.76144915,19.0418875,273.29638,238.6254817,79,46,2011,2016,1968
44-48-3,4,1,100.1052852,1,44,581350.3689,3089104.869,81.82679045,27.92441955,152,BANKE,5,187.04,93.7245776,22.06180045,19.14490903,234.2889654,188.3921044,79,57,2011,2016,1968
44-48-4,4,1,255.5447868,1,44,581650.3689,3088804.869,81.82981851,27.92169328,147,BANKE,5,111.44,111.4084602,38.35565545,32.92770625,598.0835435,482.340427,79,79,2011,2016,1907
44-48-6,4,1,134.6173156,1,44,581650.3689,3089104.869,81.82983919,27.92440122,155,BANKE,5,93.75,87.5352187,23.88406196,24.6667125,315.0618024,286.9718189,79,64,2011,2016,1939
44-55-1,4,1,47.47645084,1,44,580673.5962,3116796.689,81.82181097,28.1744154,211,BANKE,5,819.25,#N/A,12.3493126,#N/A,111.1150977,#N/A,79,#N/A,#N/A,2018,#N/A
44-55-3,4,1,97.89824964,1,44,580673.5962,3117096.689,81.82183167,28.17712324,216,BANKE,5,979.97,#N/A,22.75155867,#N/A,229.123563,#N/A,79,#N/A,#N/A,2018,#N/A
44-55-4,4,1,172.4415821,1,44,580973.5962,3116796.689,81.82486677,28.17439703,221,BANKE,5,363.46,#N/A,28.50174122,#N/A,403.5866815,#N/A,79,#N/A,#N/A,2018,#N/A
44-55-6,4,1,90.56668449,1,44,580973.5962,3117096.689,81.82488755,28.17710487,213,BANKE,5,1724.24,#N/A,21.44607859,#N/A,211.9645807,#N/A,79,#N/A,#N/A,2018,#N/A
45-50-1,4,2,51.92199386,2,44,585155.8367,3096899.214,81.86602451,27.9945362,225,BANKE,5,946.34,932.1616597,15.03417158,13.34681354,121.5195601,105.994988,62,66,2013,0-0-0,#VALUE!
45-50-2,4,2,78.13760083,2,44,585155.8367,3097049.214,81.86603534,27.99589014,199,BANKE,5,426.01,227.0168424,18.561455,14.66727031,182.875236,154.8094256,66,73,2013,0-0-0,#VALUE!
45-50-3,4,2,61.00430265,2,44,585155.8367,3097199.214,81.86604616,27.99724408,198,BANKE,5,1715.59,1858.576058,19.45076929,22.76406493,142.7760275,189.8013276,53,88,2014,0-0-0,#VALUE!
45-50-4,4,2,50.49650739,2,44,585455.8367,3096899.214,81.86907519,27.99451695,233,BANKE,5,676.24,647.8932475,15.05354541,13.62860972,118.1833152,100.8466699,60,51,2013,0-0-0,#VALUE!
45-50-5,4,2,62.30283098,2,44,585455.8367,3097049.214,81.86908605,27.99587089,224,BANKE,5,418.72,468.4018395,16.09252905,15.34328976,145.8151363,129.4896921,77,70,2013,0-0-0,#VALUE!
45-50-6,4,2,53.8037431,2,44,585455.8367,3097199.214,81.86909691,27.99722483,222,BANKE,5,1731.49,1767.061965,17.9617104,17.82031285,125.9236541,115.7705181,62,53,2013,0-0-0,#VALUE!
45-52-4,4,1,286.5762682,1,44,585262.473,3104896.876,81.86768773,28.06671802,175,BANKE,5,214.92,214.8591732,45.66885649,43.30545625,670.710415,610.183683,48,95,2011,2016,1969
45-52-6,4,1,83.00288717,1,44,585262.473,3105196.876,81.86770948,28.06942587,168,BANKE,5,384.21,77.80908329,17.33235763,13.73739375,194.2620764,155.9735029,48,64,2011,2016,1970
46-52-1,4,1,71.34926766,1,44,588961.3044,3104993.558,81.90533306,28.06734761,183,BANKE,5,621.24,#N/A,21.26634525,#N/A,166.9876477,#N/A,49,#N/A,#N/A,2018,#N/A
46-52-3,4,1,100.4379461,1,44,588961.3044,3105293.558,81.90535576,28.07005544,186,BANKE,5,1028.65,#N/A,27.84953614,#N/A,235.0675334,#N/A,49,#N/A,#N/A,2018,#N/A
46-52-4,4,1,154.8809429,1,44,589261.3044,3104993.558,81.90838576,28.06732745,192,BANKE,5,857.99,#N/A,33.81440517,#N/A,362.4873133,#N/A,49,#N/A,#N/A,2018,#N/A
46-52-6,4,1,67.72894218,1,44,589261.3044,3105293.558,81.90840853,28.07003527,196,BANKE,5,1577.42,#N/A,18.37708722,#N/A,158.5145455,#N/A,49,#N/A,#N/A,2018,#N/A
47-55-2,4,2,64.89962959,2,44,592670.0904,3117236.734,81.94403981,28.17759931,657,BANKE,5,764.42,857.6683044,15.86377489,15.75319844,151.8927501,129.7016584,64,64,2013,0-0-0,#VALUE!
47-55-3,4,2,94.33837988,2,44,592670.0904,3117386.734,81.9440517,28.17895318,630,BANKE,5,846.65,647.672199,23.19968199,20.40335729,220.7919529,199.0843052,55,66,2013,0-0-0,#VALUE!
47-55-5,4,2,41.91475592,2,44,592970.0904,3117236.734,81.9470956,28.1775782,600,BANKE,5,1578.75,1083.137807,15.13437523,13.6471592,98.09836492,70.61680655,29,62,2013,0-0-0,#VALUE!
48-52-1,4,2,85.45583476,2,44,596958.9673,3105186.922,81.98672941,28.06853205,250,BANKE,5,1086.72,881.5415459,20.32437698,18.33816528,200.0030175,187.9978452,73,68,2013,0-0-0,#VALUE!
48-52-2,4,2,68.67518822,2,44,596958.9673,3105336.922,81.98674178,28.06988593,241,BANKE,5,284.32,357.8775734,15.47629634,21.00122569,160.7291639,226.6416056,55,62,2013,0-0-0,#VALUE!
48-52-3,4,2,134.8752356,2,44,596958.9673,3105486.922,81.98675415,28.07123981,245,BANKE,5,539.62,448.0653745,27.76995701,29.77598368,315.665445,422.723155,80,62,2013,0-0-0,#VALUE!
48-52-4,4,2,73.50242283,2,44,597258.9673,3105186.922,81.98978207,28.06851007,268,BANKE,5,916.73,675.9664111,17.6904082,16.6406809,172.0269471,162.4453333,73,52,2013,0-0-0,#VALUE!
48-52-5,4,2,87.12970601,2,44,597258.9673,3105336.922,81.98979448,28.06986395,258,BANKE,5,507.16,499.1275854,20.81648957,21.47772604,203.9205885,206.7537765,71,68,2013,0-0-0,#VALUE!
48-52-6,4,2,99.21457962,2,44,597258.9673,3105486.922,81.98980689,28.07121782,240,BANKE,5,593.57,1073.853769,20.82532465,22.45262743,232.2043353,238.6848065,75,68,2013,0-0-0,#VALUE!
50-53-1,4,2,45.83061921,2,44,604859.9483,3109379.117,82.06749916,28.1057677,657,DANG,5,524.35,338.8673997,11.51358709,8.727618229,107.2631513,76.16854734,42,53,2013,2018,1914
50-53-2,4,2,48.83914758,2,44,604859.9483,3109529.117,82.06751256,28.10712154,685,DANG,5,741.88,878.667915,13.13925048,15.03324844,114.3043879,115.0500448,49,64,2013,2020,2500
50-53-3,4,2,25.42279335,2,44,604859.9483,3109679.117,82.06752597,28.10847538,695,DANG,5,244.95,195.1858538,6.699399328,5.561491319,59.50015464,49.45419658,43,42,2013,2018,1914
50-53-4,4,2,51.12713293,2,44,605159.9483,3109379.117,82.0705528,28.1057439,620,DANG,5,381.34,347.4882924,10.94249828,11.70153472,119.6592473,124.3852259,48,65,2013,2018,1913
50-53-5,4,2,22.26718009,2,44,605159.9483,3109529.117,82.07056624,28.10709774,678,DANG,5,73.62,81.56690833,4.544906278,5.270314062,52.11467681,54.26770308,46,31,2013,2018,1913
50-53-6,4,2,32.36208497,2,44,605159.9483,3109679.117,82.07057968,28.10845157,707,DANG,5,181.06,181.0387478,7.804585509,7.240264062,75.74104992,73.05373084,57,65,2013,2018,1913
51-51-1,4,2,93.77638666,2,44,609052.1433,3101478.136,82.10943744,28.03411858,287,BANKE,5,748.74,507.3063811,19.66320175,16.03477396,219.4766496,170.071252,66,62,2013,2018,1922
51-51-2,4,2,93.67702739,2,44,609052.1433,3101628.136,82.10945133,28.03547241,291,BANKE,5,879.37,1014.391714,22.76733508,20.56491128,219.2441067,191.714316,57,59,2013,2018,1922
51-51-3,4,2,87.75820779,2,44,609052.1433,3101778.136,82.10946522,28.03682624,287,BANKE,5,1305.34,1311.480941,26.57684228,26.44761736,205.3915501,189.5076592,66,62,2014,2018-7-0,#VALUE!
51-51-4,4,2,70.69586906,2,44,609352.1433,3101478.136,82.11248901,28.0340939,301,BANKE,5,236.35,178.6072139,19.21973567,17.59372431,165.4584169,134.7983463,86,67,2013,2018,1924
51-51-5,4,2,52.07840788,2,44,609352.1433,3101628.136,82.11250293,28.03544773,313,BANKE,5,1033.66,1040.917538,17.69300228,16.16617031,121.8856355,101.8323354,60,55,2013,2018-7-0,#VALUE!
51-51-6,4,2,61.94056261,2,44,609352.1433,3101778.136,82.11251686,28.03680156,320,BANKE,5,474.22,386.3928341,18.68176349,13.92421875,144.9672742,115.866431,81,70,2013,2018,1923
52-51-1,4,2,69.73108223,2,44,613050.9747,3101574.818,82.15012209,28.03465665,542,BANKE,5,438.39,496.032906,17.22059681,18.80462656,163.2004052,163.655788,59,75,2013,2018,1918
52-51-3,4,2,111.5609479,2,44,613050.9747,3101874.818,82.15015089,28.03736428,562,BANKE,5,527.48,505.3169443,24.78185511,22.41606892,261.1000909,231.9735546,66,62,2013,2018,1918
52-51-4,4,2,43.98163918,2,44,613350.9747,3101574.818,82.15317363,28.03463107,543,BANKE,5,622.08,991.6237149,13.11824862,13.45439167,102.9357513,98.31038909,61,72,2013,2018,1918
52-51-5,4,2,75.37097778,2,44,613350.9747,3101724.818,82.15318807,28.03598488,550,BANKE,5,482.61,375.1193589,18.08643291,15.28508542,176.4001608,145.430574,64,75,2013,2018,1917
52-51-6,4,2,44.37354088,2,44,613350.9747,3101874.818,82.1532025,28.03733869,600,BANKE,5,1117.65,981.4554824,13.27583556,14.12039722,103.852968,94.66707247,61,63,2013,2018,1917
53-54-2,4,2,81.26019189,2,44,616759.7606,3113817.994,82.18906391,28.1448331,643,DANG,5,217.99,160.2601858,17.07615395,14.77891059,190.1834278,170.5259767,55,75,2013,2018,1933
53-54-3,4,2,69.42918329,2,44,616759.7606,3113967.994,82.18907886,28.14618687,626,DANG,5,458.04,678.3979449,14.96180606,14.52212188,162.4938332,145.8834427,62,51,2013,0-0-0,#VALUE!
53-54-4,4,2,126.4893634,2,44,617059.7606,3113667.994,82.19210353,28.14345279,630,DANG,5,71.64,71.61972439,22.15852132,20.3010375,296.0389356,283.0175839,62,59,2013,0-0-0,#VALUE!
53-54-5,4,2,114.9375052,2,44,617059.7606,3113817.994,82.19211852,28.14480656,640,DANG,5,179.75,114.0610425,22.72053132,20.14326667,269.0026718,222.3067629,68,64,2013,0-0-0,#VALUE!
53-54-6,4,2,133.7061065,2,44,617059.7606,3113967.994,82.19213352,28.14616033,644,DANG,5,1216.23,428.3920552,30.41964593,24.54575937,312.9291855,291.2931023,85,86,2013,2018,1932
54-51-1,4,2,12.6940466,2,44,621048.6375,3101768.181,82.2314912,28.03569661,635,DANG,5,298.44,348.151438,4.488649464,4.678242187,29.70947077,30.6410876,27,15,2014,0-0-0,#VALUE!
54-51-2,4,2,30.28904318,2,44,621048.6375,3101918.181,82.23150662,28.03705038,641,DANG,5,611.03,660.7140624,10.35491016,10.39061875,70.88924998,65.64456661,64,42,2013,0-0-0,#VALUE!
54-51-3,4,2,21.24550082,2,44,621048.6375,3102068.181,82.23152204,28.03840415,643,DANG,5,497.4,746.0387957,7.480887111,4.597773437,49.72351256,23.20781741,25,29,2013,0-0-0,#VALUE!
